step,timestamp,action,price,shares,reward,transaction_cost,slippage,time_penalty
4198,2023-07-03 13:30:01.499233874,2,193.78,86.0,-0.23388315225721434,0.1967337522572041,0.020000000000010232,0.0171494
4199,2023-07-03 13:30:01.499233874,1,193.78,122.0,-0.0625476182043118,0.025398218204301576,0.020000000000010232,0.0171494
4200,2023-07-03 13:30:01.499233874,2,193.78,52.0,-0.0625476182043118,0.025398218204301576,0.020000000000010232,0.0171494
4201,2023-07-03 13:30:01.499233874,2,193.78,65.0,-0.11389385461291496,0.07619465461290473,0.020000000000010232,0.0176992
4203,2023-07-03 13:30:01.499233874,2,193.78,118.0,-0.08169020435158134,0.04399100435157111,0.020000000000010232,0.0176992
4204,2023-07-03 13:30:01.499233874,2,193.78,36.0,-0.08169020435158134,0.04399100435157111,0.020000000000010232,0.0176992
4205,2023-07-03 13:30:01.499233874,1,193.78,75.0,-0.0630974182043118,0.025398218204301576,0.020000000000010232,0.0176992
4206,2023-07-03 13:30:01.499233874,2,193.78,64.0,-0.07447160464464476,0.03591850464463453,0.020000000000010232,0.0185531
4207,2023-07-03 13:30:01.499233874,1,193.78,77.0,-0.15213738482439215,0.11358428482438193,0.020000000000010232,0.0185531
4209,2023-07-03 13:30:01.499233874,2,193.78,56.0,-0.39773814644635547,0.35918504644634525,0.020000000000010232,0.0185531
4211,2023-07-03 13:30:01.499233874,2,193.78,55.0,-0.16554419102151813,0.12699109102150788,0.020000000000010232,0.0185531
4212,2023-07-03 13:30:01.505071295,2,193.77,67.0,-0.06286960464462543,0.03591850464463453,0.009999999999990905,0.0169511
4214,2023-07-03 13:30:01.505071295,2,193.77,110.0,-0.14053538482437283,0.11358428482438193,0.009999999999990905,0.0169511
4215,2023-07-03 13:30:01.505071295,1,193.77,28.0,-0.1513764499528023,0.12442534995281139,0.009999999999990905,0.0169511
4216,2023-07-03 13:30:01.505071295,2,193.77,76.0,-0.06340460464462544,0.03591850464463453,0.009999999999990905,0.0174861
4217,2023-07-03 13:30:01.505071295,2,193.77,28.0,-0.07147710435156202,0.04399100435157111,0.009999999999990905,0.0174861
4218,2023-07-03 13:30:01.505071295,1,193.77,98.0,-0.21063525608205544,0.18314915608206453,0.009999999999990905,0.0174861
4219,2023-07-03 13:30:01.505071295,2,193.77,59.0,-0.08427824241218188,0.056792142412190966,0.009999999999990905,0.0174861
4220,2023-07-03 13:30:01.505071295,2,193.77,93.0,-0.06340460464462544,0.03591850464463453,0.009999999999990905,0.0174861
4222,2023-07-03 13:30:01.505071295,2,193.77,72.0,-0.07213180435156202,0.04399100435157111,0.009999999999990905,0.0181408
4223,2023-07-03 13:30:01.505071295,2,193.77,65.0,-0.10845701803553562,0.08031621803554471,0.009999999999990905,0.0181408
4225,2023-07-03 13:30:01.505071295,1,193.76,61.0,-0.08213180435158135,0.04399100435157111,0.020000000000010232,0.0181408
4226,2023-07-03 13:30:01.515082631,2,193.75,49.0,-0.14196483075502253,0.09503143075502138,0.030000000000001137,0.0169334
4227,2023-07-03 13:30:01.515082631,2,193.75,112.0,-0.20756583607109058,0.16063243607108943,0.030000000000001137,0.0169334
4229,2023-07-03 13:30:01.515082631,2,193.75,69.0,-0.12312805461290587,0.07619465461290473,0.030000000000001137,0.0169334
4230,2023-07-03 13:30:01.515082631,2,193.75,107.0,-0.08408030464463567,0.03591850464463453,0.030000000000001137,0.0181618
4231,2023-07-03 13:30:01.515082631,1,193.75,83.0,-0.07356001820430272,0.025398218204301576,0.030000000000001137,0.0181618
4232,2023-07-03 13:30:01.515082631,2,193.75,74.0,-0.14319323075502252,0.09503143075502138,0.030000000000001137,0.0181618
4234,2023-07-03 13:30:01.515082631,2,193.75,97.0,-0.31574863293992383,0.2675868329399227,0.030000000000001137,0.0181618
4236,2023-07-03 13:30:01.521750327,2,193.75,78.0,-0.11425076911273659,0.06719736911273545,0.030000000000001137,0.0170534
4240,2023-07-03 13:30:01.529864146,2,193.75,88.0,-0.22533182742167712,0.18835822742166689,0.020000000000010232,0.0169736
4242,2023-07-03 13:30:01.621876759,1,193.78,92.0,-0.37582364644634525,0.35918504644634525,0.0,0.0166386
4243,2023-07-03 13:30:01.621983979,2,193.77,56.0,-0.39588824644632703,0.35918504644634525,0.01999999999998181,0.0167032
4246,2023-07-03 13:30:01.655815262,1,193.81,45.0,-0.36761805910508877,0.35101035910508877,0.0,0.0166077
4248,2023-07-03 13:30:01.683794301,2,193.77,119.0,-0.39626594644632707,0.35918504644634525,0.01999999999998181,0.0170809
4250,2023-07-03 13:30:01.684407079,1,193.76,32.0,-0.10364426911274568,0.06719736911273545,0.020000000000010232,0.0164469
4251,2023-07-03 13:30:01.686554927,2,193.74,36.0,-0.11382734241218301,0.056792142412190966,0.03999999999999204,0.0170352
4252,2023-07-03 13:30:01.686554927,2,193.74,91.0,-0.10102620435156315,0.04399100435157111,0.03999999999999204,0.0170352
4254,2023-07-03 13:30:01.686554927,2,193.74,93.0,-0.41622024644633726,0.35918504644634525,0.03999999999999204,0.0170352
4255,2023-07-03 13:30:01.690855586,2,193.73,62.0,-0.09061810435157225,0.04399100435157111,0.030000000000001137,0.0166271
4257,2023-07-03 13:30:01.691079801,2,193.73,39.0,-0.07051140435159044,0.04399100435157111,0.010000000000019327,0.0165204
4259,2023-07-03 13:30:01.691420220,1,193.72,108.0,-0.062317018204311805,0.025398218204301576,0.020000000000010232,0.0169188
4260,2023-07-03 13:30:01.691420220,2,193.72,93.0,-0.062317018204311805,0.025398218204301576,0.020000000000010232,0.0169188
4261,2023-07-03 13:30:01.691736987,2,193.72,41.0,-0.11751261803555495,0.08031621803554471,0.020000000000010232,0.0171964
4262,2023-07-03 13:30:01.691736987,2,193.72,91.0,-0.10903340928927929,0.07183700928926906,0.020000000000010232,0.0171964
4264,2023-07-03 13:30:01.692477081,2,193.71,29.0,-0.09113280435157226,0.04399100435157111,0.030000000000001137,0.0171418
4265,2023-07-03 13:30:01.692477081,1,193.71,92.0,-0.3821673078406385,0.3350255078406374,0.030000000000001137,0.0171418
4266,2023-07-03 13:30:01.697461713,2,193.74,51.0,-0.04189881820430158,0.025398218204301576,0.0,0.0165006
4267,2023-07-03 13:30:01.708777556,1,193.76,95.0,-0.37571374644634525,0.35918504644634525,0.0,0.0165287
4268,2023-07-03 13:30:01.708777556,1,193.76,84.0,-0.13011298482438194,0.11358428482438193,0.0,0.0165287
4269,2023-07-03 13:30:01.951556834,2,193.81,90.0,-0.09682131803554472,0.08031621803554471,0.0,0.0165051
4271,2023-07-03 13:30:01.987085331,2,193.78,55.0,-0.3005595820430169,0.25398218204301576,0.030000000000001137,0.0165774
4272,2023-07-03 13:30:02.003539894,2,193.77,71.0,-0.19468288856406782,0.1480957885640667,0.030000000000001137,0.0165871
4273,2023-07-03 13:30:02.030745513,2,193.77,116.0,-0.25284860010107135,0.2063361001010702,0.030000000000001137,0.0165125
4275,2023-07-03 13:30:02.334257826,1,193.76,51.0,-0.22244401740628558,0.17596401740628445,0.030000000000001137,0.01648
4277,2023-07-03 13:30:02.334286002,1,193.76,112.0,-0.19678828524522232,0.15025788524522118,0.030000000000001137,0.0165304
4278,2023-07-03 13:30:02.390075463,2,193.76,73.0,-0.2515868815106088,0.20476698151060765,0.030000000000001137,0.0168199
4279,2023-07-03 13:30:02.390075463,2,193.76,103.0,-0.3008020820430169,0.25398218204301576,0.030000000000001137,0.0168199
4281,2023-07-03 13:30:02.390075463,2,193.76,83.0,-0.3008020820430169,0.25398218204301576,0.030000000000001137,0.0168199
4283,2023-07-03 13:30:02.390075463,2,193.76,54.0,-0.18141223822547203,0.1343947382254709,0.030000000000001137,0.0170175
4284,2023-07-03 13:30:02.390721266,2,193.76,56.0,-0.25206282786781736,0.21551102786780715,0.020000000000010232,0.0165518
4285,2023-07-03 13:30:02.390721266,1,193.76,89.0,-0.15294105743822758,0.11638925743821735,0.020000000000010232,0.0165518
4286,2023-07-03 13:30:02.534374300,2,193.76,42.0,-0.26248020125324667,0.2257443012532364,0.020000000000010232,0.0167359
4287,2023-07-03 13:30:02.534374300,2,193.76,39.0,-0.29071808204302596,0.25398218204301576,0.020000000000010232,0.0167359
4288,2023-07-03 13:30:02.534374300,2,193.76,105.0,-0.29071808204302596,0.25398218204301576,0.020000000000010232,0.0167359
4289,2023-07-03 13:30:02.534374300,1,193.76,47.0,-0.15312515743822758,0.11638925743821735,0.020000000000010232,0.0167359
4291,2023-07-03 13:30:02.534484079,1,193.76,43.0,-0.15285255743822757,0.11638925743821735,0.020000000000010232,0.0164633
4293,2023-07-03 13:30:02.590844325,1,193.76,63.0,-0.09830180928928839,0.07183700928926906,0.010000000000019327,0.0164648
4294,2023-07-03 13:30:02.597054321,1,193.76,60.0,-0.22696597012656006,0.19998577012654073,0.010000000000019327,0.0169802
4296,2023-07-03 13:30:02.597054321,1,193.76,31.0,-0.16137493822549023,0.1343947382254709,0.010000000000019327,0.0169802
4297,2023-07-03 13:30:02.597304160,1,193.76,107.0,-0.24204052786782648,0.21551102786780715,0.010000000000019327,0.0165295
4299,2023-07-03 13:30:02.611761443,2,193.76,114.0,-0.11457680870316156,0.08798200870314223,0.010000000000019327,0.0165948
4301,2023-07-03 13:30:02.642528551,2,193.76,67.0,-0.2806129820430351,0.25398218204301576,0.010000000000019327,0.0166308
4302,2023-07-03 13:30:02.642528551,1,193.76,34.0,-0.11461280870316155,0.08798200870314223,0.010000000000019327,0.0166308
4304,2023-07-03 13:30:02.689084816,2,193.77,126.0,-0.27124538204301574,0.25398218204301576,0.0,0.0172632
4305,2023-07-03 13:30:02.689319062,2,193.77,77.0,-0.09709391803554471,0.08031621803554471,0.0,0.0167777
4307,2023-07-03 13:30:02.721729444,2,193.76,67.0,-0.26543990587380023,0.23825640587378089,0.010000000000019327,0.0171835
4309,2023-07-03 13:30:02.721729444,1,193.76,117.0,-0.14357275743823666,0.11638925743821735,0.010000000000019327,0.0171835
4310,2023-07-03 13:30:02.721787750,2,193.76,116.0,-0.25240070125325575,0.2257443012532364,0.010000000000019327,0.0166564
4315,2023-07-03 13:30:02.727910222,2,193.76,61.0,-0.08875147497642502,0.062212674976405695,0.010000000000019327,0.0165388
4317,2023-07-03 13:30:02.730547446,1,193.76,101.0,-0.259439614876454,0.2327785148764347,0.010000000000019327,0.0166611
4321,2023-07-03 13:30:02.759386746,1,193.76,123.0,-0.1345515139339229,0.10775551393390358,0.010000000000019327,0.016796
4323,2023-07-03 13:30:02.759454537,1,193.76,43.0,-0.19121476638367998,0.16459926638366065,0.010000000000019327,0.0166155
4324,2023-07-03 13:30:02.785748271,2,193.76,127.0,-0.16124973822549024,0.1343947382254709,0.010000000000019327,0.016855
4325,2023-07-03 13:30:02.785748271,2,193.76,103.0,-0.2808371820430351,0.25398218204301576,0.010000000000019327,0.016855
4327,2023-07-03 13:30:02.785748271,2,193.76,82.0,-0.2808371820430351,0.25398218204301576,0.010000000000019327,0.016855
4328,2023-07-03 13:30:02.785766985,1,193.76,44.0,-0.4864325953248267,0.45998129532480736,0.010000000000019327,0.0164513
4330,2023-07-03 13:30:02.786122166,2,193.76,120.0,-0.28089038204303507,0.25398218204301576,0.010000000000019327,0.0169082
4331,2023-07-03 13:30:02.786122166,2,193.76,134.0,-0.28089038204303507,0.25398218204301576,0.010000000000019327,0.0169082
4332,2023-07-03 13:30:02.787314905,2,193.76,68.0,-0.3757472464463453,0.35918504644634525,0.0,0.0165622
4335,2023-07-03 13:30:02.829242246,2,193.76,33.0,-0.28068768204303507,0.25398218204301576,0.010000000000019327,0.0167055
4336,2023-07-03 13:30:02.829242246,2,193.76,74.0,-0.27684893951317474,0.25014343951315543,0.010000000000019327,0.0167055
4337,2023-07-03 13:30:02.829273180,1,193.76,73.0,-0.07084130435159045,0.04399100435157111,0.010000000000019327,0.0168503
4340,2023-07-03 13:30:02.829329735,2,193.76,45.0,-0.062391904644653856,0.03591850464463453,0.010000000000019327,0.0164734
4341,2023-07-03 13:30:02.880466221,2,193.76,107.0,-0.1482800755001838,0.12180557550016448,0.010000000000019327,0.0164745
4342,2023-07-03 13:30:02.880481013,1,193.76,73.0,-0.24738882175787485,0.21995502175785553,0.010000000000019327,0.0174338
4343,2023-07-03 13:30:02.880481013,2,193.76,36.0,-0.2814159820430351,0.25398218204301576,0.010000000000019327,0.0174338
4344,2023-07-03 13:30:02.880481013,2,193.76,86.0,-0.1544248910215272,0.12699109102150788,0.010000000000019327,0.0174338
4346,2023-07-03 13:30:02.881465669,2,193.76,62.0,-0.1535339910215272,0.12699109102150788,0.010000000000019327,0.0165429
4347,2023-07-03 13:30:02.881490714,2,193.76,68.0,-0.24684962175787487,0.21995502175785553,0.010000000000019327,0.0168946
4348,2023-07-03 13:30:02.881490714,2,193.76,57.0,-0.28087678204303507,0.25398218204301576,0.010000000000019327,0.0168946
4349,2023-07-03 13:30:02.881490714,2,193.76,51.0,-0.28087678204303507,0.25398218204301576,0.010000000000019327,0.0168946
4350,2023-07-03 13:30:02.881592643,1,193.76,33.0,-0.2807577820430351,0.25398218204301576,0.010000000000019327,0.0167756
4352,2023-07-03 13:30:02.938275590,2,193.76,36.0,-0.2391889391673113,0.21249673916729198,0.010000000000019327,0.0166922
4353,2023-07-03 13:30:02.943547919,1,193.76,64.0,-0.13837796649856499,0.11070826649854565,0.010000000000019327,0.0176697
4354,2023-07-03 13:30:02.943547919,2,193.76,87.0,-0.21257151951925973,0.1849018195192404,0.010000000000019327,0.0176697
4355,2023-07-03 13:30:02.943592977,2,193.76,110.0,-0.201287411474329,0.17412141147430968,0.010000000000019327,0.017166
4356,2023-07-03 13:30:02.943592977,1,193.76,31.0,-0.19942509684501192,0.1722590968449926,0.010000000000019327,0.017166
4357,2023-07-03 13:30:02.943651376,2,193.76,136.0,-0.17251135558507233,0.145901655585053,0.010000000000019327,0.0166097
4359,2023-07-03 13:30:02.943707821,1,193.76,109.0,-0.12517267612862137,0.09836687612860205,0.010000000000019327,0.0168058
4360,2023-07-03 13:30:02.943952258,2,193.76,53.0,-0.07751443640862248,0.05079643640860315,0.010000000000019327,0.016718
4361,2023-07-03 13:30:02.943952258,2,193.76,39.0,-0.27296286160653427,0.24624486160651493,0.010000000000019327,0.016718
4363,2023-07-03 13:30:02.944110179,2,193.76,72.0,-0.1789296092258288,0.15238930922580946,0.010000000000019327,0.0165403
4364,2023-07-03 13:30:03.038456463,2,193.76,132.0,-0.23020744563443193,0.2031857456344126,0.010000000000019327,0.0170217
4366,2023-07-03 13:30:03.038456463,1,193.76,73.0,-0.28100388204303506,0.25398218204301576,0.010000000000019327,0.0170217
4367,2023-07-03 13:30:03.038456463,2,193.76,56.0,-0.28100388204303506,0.25398218204301576,0.010000000000019327,0.0170217
4369,2023-07-03 13:30:03.038493305,2,193.76,101.0,-0.18519782184876843,0.1586118218487491,0.010000000000019327,0.016586
4370,2023-07-03 13:30:03.038501720,2,193.76,38.0,-0.27658513951317476,0.25014343951315543,0.010000000000019327,0.0164417
4371,2023-07-03 13:30:03.043352883,1,193.76,138.0,-0.07113930435159044,0.04399100435157111,0.010000000000019327,0.0171483
4372,2023-07-03 13:30:03.043352883,1,193.76,39.0,-0.2811304820430351,0.25398218204301576,0.010000000000019327,0.0171483
4377,2023-07-03 13:30:03.043455303,1,193.76,134.0,-0.1344322139339229,0.10775551393390358,0.010000000000019327,0.0166767
4378,2023-07-03 13:30:03.110551240,2,193.77,92.0,-0.04204571820430157,0.025398218204301576,0.0,0.0166475
4381,2023-07-03 13:30:03.112584483,2,193.77,129.0,-0.22203228151060767,0.20476698151060765,0.0,0.0172653
4382,2023-07-03 13:30:03.112584483,2,193.77,74.0,-0.1188581728172063,0.1015928728172063,0.0,0.0172653
4383,2023-07-03 13:30:03.152909646,1,193.78,81.0,-0.0789995749764057,0.062212674976405695,0.0,0.0167869
4384,2023-07-03 13:30:03.152909646,2,193.78,86.0,-0.042185118204301576,0.025398218204301576,0.0,0.0167869
4389,2023-07-03 13:30:03.442770063,1,193.76,109.0,-0.052091318204320905,0.025398218204301576,0.010000000000019327,0.0166931
4390,2023-07-03 13:30:03.464891665,2,193.76,46.0,-0.2654413638387244,0.22858396383871418,0.020000000000010232,0.0168574
4391,2023-07-03 13:30:03.464891665,2,193.76,126.0,-0.290839582043026,0.25398218204301576,0.020000000000010232,0.0168574
4392,2023-07-03 13:30:03.464891665,2,193.76,116.0,-0.290839582043026,0.25398218204301576,0.020000000000010232,0.0168574
4393,2023-07-03 13:30:03.464891665,2,193.76,132.0,-0.290839582043026,0.25398218204301576,0.020000000000010232,0.0168574
4394,2023-07-03 13:30:03.464891665,1,193.76,111.0,-0.29128018204302597,0.25398218204301576,0.020000000000010232,0.017298
4395,2023-07-03 13:30:03.464891665,2,193.76,39.0,-1.1628718422424074,1.125573842242397,0.020000000000010232,0.017298
4396,2023-07-03 13:30:03.464891665,1,193.76,134.0,-0.7570137764190857,0.7197157764190755,0.020000000000010232,0.017298
4397,2023-07-03 13:30:03.464891665,2,193.76,29.0,-1.0814088344620918,1.0441108344620815,0.020000000000010232,0.017298
4398,2023-07-03 13:30:03.469728280,2,193.75,142.0,-0.08122550435158135,0.04399100435157111,0.020000000000010232,0.0172345
4399,2023-07-03 13:30:03.469728280,2,193.75,33.0,-0.06263271820431181,0.025398218204301576,0.020000000000010232,0.0172345
4400,2023-07-03 13:30:03.469728280,2,193.75,56.0,-0.321195212060965,0.2839607120609548,0.020000000000010232,0.0172345
4401,2023-07-03 13:30:03.473383904,2,193.74,123.0,-0.10390526911271726,0.06719736911273545,0.01999999999998181,0.0167079
4404,2023-07-03 13:30:03.473998832,1,193.72,128.0,-0.2249201274216771,0.18835822742166689,0.020000000000010232,0.0165619
4405,2023-07-03 13:30:03.474931845,2,193.73,81.0,-0.37567474644634524,0.35918504644634525,0.0,0.0164897
4406,2023-07-03 13:30:03.489954937,1,193.72,77.0,-0.11710671803555495,0.08031621803554471,0.020000000000010232,0.0167905
4407,2023-07-03 13:30:03.489954937,1,193.72,89.0,-0.290772682043026,0.25398218204301576,0.020000000000010232,0.0167905
4408,2023-07-03 13:30:03.489954937,1,193.72,137.0,-0.39597554644635546,0.35918504644634525,0.020000000000010232,0.0167905
4409,2023-07-03 13:30:03.489954937,1,193.72,100.0,-0.290772682043026,0.25398218204301576,0.020000000000010232,0.0167905
4410,2023-07-03 13:30:03.490334573,1,193.71,118.0,-0.3959091464463271,0.35918504644634525,0.01999999999998181,0.0167241
4411,2023-07-03 13:30:03.494274128,1,193.7,99.0,-0.10734161803556404,0.08031621803554471,0.010000000000019327,0.0170254
4413,2023-07-03 13:30:03.494274128,1,193.7,124.0,-0.0524236182043209,0.025398218204301576,0.010000000000019327,0.0170254
4414,2023-07-03 13:30:03.494274128,1,193.7,70.0,-0.09886240928928838,0.07183700928926906,0.010000000000019327,0.0170254
4416,2023-07-03 13:30:03.494274128,2,193.7,108.0,-0.07223740435159044,0.04399100435157111,0.010000000000019327,0.0182464
4417,2023-07-03 13:30:03.494274128,2,193.7,75.0,-0.0536446182043209,0.025398218204301576,0.010000000000019327,0.0182464
4418,2023-07-03 13:30:03.494274128,2,193.7,103.0,-0.06416490464465385,0.03591850464463453,0.010000000000019327,0.0182464
4419,2023-07-03 13:30:03.494274128,1,193.7,84.0,-0.11248276012726173,0.08423636012724241,0.010000000000019327,0.0182464
4420,2023-07-03 13:30:03.494274128,2,193.7,113.0,-0.10856261803556404,0.08031621803554471,0.010000000000019327,0.0182464
4421,2023-07-03 13:30:03.540054519,1,193.7,129.0,-0.08411004241221029,0.056792142412190966,0.010000000000019327,0.0173179
4422,2023-07-03 13:30:03.540054519,2,193.7,92.0,-0.2398146391673113,0.21249673916729198,0.010000000000019327,0.0173179
4423,2023-07-03 13:30:03.540054519,1,193.7,91.0,-0.08953057497642503,0.062212674976405695,0.010000000000019327,0.0173179
4424,2023-07-03 13:30:03.540054519,1,193.7,72.0,-0.0527161182043209,0.025398218204301576,0.010000000000019327,0.0173179
4426,2023-07-03 13:30:03.540054519,1,193.69,125.0,-0.14203743635883093,0.10471953635882071,0.020000000000010232,0.0173179
4428,2023-07-03 13:30:03.544263610,2,193.69,126.0,-0.2943792625020182,0.25776376250200794,0.020000000000010232,0.0166155
4429,2023-07-03 13:30:03.544271487,1,193.69,123.0,-0.2253334274216771,0.18835822742166689,0.020000000000010232,0.0169752
4430,2023-07-03 13:30:03.544271487,2,193.69,50.0,-0.062373418204311804,0.025398218204301576,0.020000000000010232,0.0169752
4432,2023-07-03 13:30:03.544271487,1,193.69,111.0,-0.20544792025449504,0.16847272025448481,0.020000000000010232,0.0169752
4434,2023-07-03 13:30:03.642736066,2,193.71,43.0,-0.2810616820430067,0.25398218204301576,0.009999999999990905,0.0170795
4435,2023-07-03 13:30:03.642736066,1,193.71,135.0,-0.2810616820430067,0.25398218204301576,0.009999999999990905,0.0170795
4436,2023-07-03 13:30:03.642736066,2,193.71,73.0,-0.10327415461289563,0.07619465461290473,0.009999999999990905,0.0170795
4439,2023-07-03 13:30:03.673513778,2,193.68,70.0,-0.4058080464463464,0.35918504644634525,0.030000000000001137,0.016623
4441,2023-07-03 13:30:03.674031905,2,193.68,119.0,-0.28084948204300664,0.25398218204301576,0.009999999999990905,0.0168673
4444,2023-07-03 13:30:03.690639610,1,193.68,93.0,-0.3418921184516007,0.3047786184516189,0.01999999999998181,0.0171135
4445,2023-07-03 13:30:03.760536233,2,193.68,86.0,-0.24916014239334852,0.19175234239335648,0.03999999999999204,0.0174078
4446,2023-07-03 13:30:03.760536233,2,193.68,119.0,-0.5653721640860235,0.5079643640860315,0.03999999999999204,0.0174078
4447,2023-07-03 13:30:03.856462378,2,193.67,128.0,-0.1656261761286134,0.09836687612860205,0.05000000000001137,0.0172593
4448,2023-07-03 13:30:03.856462378,2,193.67,72.0,-0.32124148204302716,0.25398218204301576,0.05000000000001137,0.0172593
4449,2023-07-03 13:30:03.856462378,1,193.67,81.0,-0.32124148204302716,0.25398218204301576,0.05000000000001137,0.0172593
4451,2023-07-03 13:30:03.856462378,2,193.66,107.0,-0.26901164239335873,0.19175234239335648,0.060000000000002274,0.0172593
4452,2023-07-03 13:30:03.856462378,2,193.66,37.0,-0.20425039102151016,0.12699109102150788,0.060000000000002274,0.0172593
4453,2023-07-03 13:30:03.856462378,2,193.66,142.0,-0.15757551803554698,0.08031621803554471,0.060000000000002274,0.0172593
4454,2023-07-03 13:30:03.873079777,1,193.69,57.0,-0.19614452322317263,0.17959252322317262,0.0,0.016552
4455,2023-07-03 13:30:03.873182138,1,193.69,94.0,-0.05255680464463453,0.03591850464463453,0.0,0.0166383
4457,2023-07-03 13:30:03.876297956,1,193.69,129.0,-0.20616852322316354,0.17959252322317262,0.009999999999990905,0.016576
4459,2023-07-03 13:30:03.877933654,2,193.7,97.0,-0.06744333640860314,0.05079643640860315,0.0,0.0166469
4463,2023-07-03 13:30:03.883417122,2,193.68,63.0,-0.2957796204684243,0.2590120204684425,0.01999999999998181,0.0167676
4465,2023-07-03 13:30:03.883417122,1,193.67,85.0,-0.3010159820430169,0.25398218204301576,0.030000000000001137,0.0170338
4466,2023-07-03 13:30:03.883417122,2,193.66,60.0,-0.22741022723656495,0.1703764272365729,0.03999999999999204,0.0170338
4467,2023-07-03 13:30:03.883417122,2,193.66,36.0,-0.3110159820430078,0.25398218204301576,0.03999999999999204,0.0170338
4468,2023-07-03 13:30:03.887807757,2,193.67,104.0,-0.0520017182043209,0.025398218204301576,0.010000000000019327,0.0166035
4469,2023-07-03 13:30:03.892535420,2,193.67,69.0,-0.08343624241221029,0.056792142412190966,0.010000000000019327,0.0166441
4470,2023-07-03 13:30:03.901590358,2,193.67,78.0,-0.3863641464463646,0.35918504644634525,0.010000000000019327,0.0171791
4472,2023-07-03 13:30:03.901821170,1,193.68,106.0,-0.32806217488202843,0.31106337488202845,0.0,0.0169988
4473,2023-07-03 13:30:03.930939469,1,193.68,72.0,-0.05193041820429248,0.025398218204301576,0.009999999999990905,0.0165322
4474,2023-07-03 13:30:03.944022847,1,193.69,107.0,-0.041870918204301576,0.025398218204301576,0.0,0.0164727
4475,2023-07-03 13:30:03.944151947,2,193.69,118.0,-0.04194191820430158,0.025398218204301576,0.0,0.0165437
4476,2023-07-03 13:30:03.944481307,2,193.69,142.0,-0.06046770435157112,0.04399100435157111,0.0,0.0164767
4477,2023-07-03 13:30:03.944529544,2,193.69,79.0,-0.33079210907646217,0.31415860907646215,0.0,0.0166335
4478,2023-07-03 13:30:03.963298298,2,193.67,119.0,-0.31783626322949526,0.27117876322949414,0.030000000000001137,0.0166575
4479,2023-07-03 13:30:03.963298298,1,193.67,121.0,-0.0720557182043027,0.025398218204301576,0.030000000000001137,0.0166575
4481,2023-07-03 13:30:04.012624800,1,193.67,46.0,-0.3117188283858061,0.29510062838580614,0.0,0.0166182
4482,2023-07-03 13:30:04.033859619,2,193.67,129.0,-0.04218861820430157,0.025398218204301576,0.0,0.0167904
4483,2023-07-03 13:30:04.057713871,2,193.67,108.0,-0.34138844305937543,0.3242627430593754,0.0,0.0171257
4484,2023-07-03 13:30:04.057804943,2,193.67,104.0,-0.24260520125323642,0.2257443012532364,0.0,0.0168609
4486,2023-07-03 13:30:04.062466668,2,193.66,56.0,-0.16018898482438307,0.11358428482438193,0.030000000000001137,0.0166047
4487,2023-07-03 13:30:04.123955205,2,193.65,135.0,-0.07262081820430272,0.025398218204301576,0.030000000000001137,0.0172226
4488,2023-07-03 13:30:04.123955205,1,193.65,110.0,-0.08314110464463567,0.03591850464463453,0.030000000000001137,0.0172226
4489,2023-07-03 13:30:04.123955205,1,193.65,77.0,-0.12753881803554584,0.08031621803554471,0.030000000000001137,0.0172226
4490,2023-07-03 13:30:04.123955205,1,193.65,64.0,-0.4064076464463464,0.35918504644634525,0.030000000000001137,0.0172226
4492,2023-07-03 13:30:04.169477490,2,193.66,50.0,-0.36937792383508405,0.35284332383508404,0.0,0.0165346
4495,2023-07-03 13:30:04.187633482,1,193.64,80.0,-0.07264501820430272,0.025398218204301576,0.030000000000001137,0.0172468
4497,2023-07-03 13:30:04.187633482,1,193.64,40.0,-0.07264501820430272,0.025398218204301576,0.030000000000001137,0.0172468
4498,2023-07-03 13:30:04.187633482,2,193.64,134.0,-0.4000901238350852,0.35284332383508404,0.030000000000001137,0.0172468
4499,2023-07-03 13:30:04.203788176,2,193.64,60.0,-0.28065248204303506,0.25398218204301576,0.010000000000019327,0.0166703
4500,2023-07-03 13:30:04.239117903,2,193.65,128.0,-0.23202692786780715,0.21551102786780715,0.0,0.0165159
4501,2023-07-03 13:30:04.251205571,2,193.66,32.0,-0.07727303640859406,0.05079643640860315,0.009999999999990905,0.0164766
4502,2023-07-03 13:30:04.260413935,2,193.65,140.0,-0.1034082424121921,0.056792142412190966,0.030000000000001137,0.0166161
4503,2023-07-03 13:30:04.262528415,1,193.64,131.0,-0.2526582278678174,0.21551102786780715,0.020000000000010232,0.0171472
4504,2023-07-03 13:30:04.262528415,2,193.63,39.0,-0.08306570464463567,0.03591850464463453,0.030000000000001137,0.0171472
4505,2023-07-03 13:30:04.262528415,1,193.63,137.0,-0.30112938204301687,0.25398218204301576,0.030000000000001137,0.0171472
4506,2023-07-03 13:30:04.262528415,2,193.63,143.0,-0.2626582278678083,0.21551102786780715,0.030000000000001137,0.0171472
4507,2023-07-03 13:30:04.262528415,2,193.63,101.0,-0.30112938204301687,0.25398218204301576,0.030000000000001137,0.0171472
4509,2023-07-03 13:30:04.263418149,1,193.64,82.0,-0.1959941232231726,0.17959252322317262,0.0,0.0164016
4511,2023-07-03 13:30:04.269214163,1,193.64,70.0,-0.19604442322317261,0.17959252322317262,0.0,0.0164519
4512,2023-07-03 13:30:04.272581108,2,193.63,90.0,-0.2510667896111971,0.22431098961120619,0.009999999999990905,0.0167558
